title,dateAdded,salary,owner,categories,employmentType,customText6
job_106737,12/12/2023,,AppReal,qa_engineer,permanent,mid
job_106738,10/10/2023,,Playson,software_engineer,permanent,junior
job_106739,20/10/2023,40000.0,Investing,qa_engineer,freelance,senior
job_106740,21/11/2023,,Naviteq,product_manager,freelance,mid
job_106741,07/11/2023,60000.0,Delphi Software,ml_engineer,permanent,lead
job_106742,30/10/2023,80000.0,СPrime Studios,data_scientist,freelance,senior
job_106743,19/10/2023,,JetOffice,backend,contract,entry
job_106744,28/10/2023,60000.0,NCube,backend,permanent,mid
job_106745,24/10/2023,,UPPeople,devops,temporary,senior
job_106746,15/10/2023,60000.0,Scoutgaminggroup,frontend,temporary,principal
job_106747,10/11/2023,80000.0,Slashdevs,fullstack,contract,senior
job_106748,26/11/2023,40000.0,EIS,data_scientist,freelance,junior
job_106749,20/12/2023,80000.0,Suntech INNOVATION,designer,permanent,junior
job_106750,20/12/2023,80000.0,mobilunity.com,data_scientist,contract,principal
job_106751,29/11/2023,80000.0,Codify,ml_engineer,temporary,entry
job_106752,27/11/2023,60000.0,KindGeek,data_scientist,freelance,junior
job_106753,11/10/2023,60000.0,Codify,designer,permanent,junior
job_106754,27/10/2023,80000.0,A-HR,software_engineer,permanent,principal
job_106755,22/10/2023,105000.0,CreatorIQ,qa_engineer,contract,junior
job_106756,15/12/2023,80000.0,Togizu Technologies,product_manager,contract,lead
job_106757,14/11/2023,105000.0,AsiaFinance Group,devops,permanent,entry
job_106758,12/11/2023,105000.0,PSR,backend,permanent,mid
job_106759,08/10/2023,,Infopulse Ukraine,backend,permanent,junior
job_106760,09/12/2023,60000.0,GlobalLogic,product_manager,temporary,entry
job_106761,19/10/2023,105000.0,A-Listware,software_engineer,freelance,junior
job_106762,31/12/2023,80000.0,Daxx,qa_engineer,freelance,entry
job_106763,09/11/2023,,Daxx,product_manager,contract,senior
job_106764,26/10/2023,,Pluspoint,ml_engineer,contract,lead
job_106765,18/11/2023,,HelloBiome,product_manager,permanent,lead
job_106766,14/10/2023,60000.0,Sl8 Social Platform,data_scientist,temporary,mid
job_106767,12/11/2023,40000.0,Mia Gaming,backend,permanent,entry
job_106768,21/10/2023,80000.0,EventSoft LLC.,frontend,contract,senior
job_106769,17/11/2023,80000.0,Binance,qa_engineer,permanent,principal
job_106770,15/11/2023,40000.0,IdeaSoft,ml_engineer,temporary,lead
job_106771,28/11/2023,,BDO,qa_engineer,permanent,junior
job_106772,23/11/2023,,IdeaSoft.io,frontend,contract,principal
job_106773,08/11/2023,105000.0,Talentbyte,data_scientist,permanent,entry
job_106774,28/12/2023,60000.0,Luxoft,designer,temporary,junior
job_106775,13/10/2023,,Habee,fullstack,permanent,principal
job_106776,05/12/2023,40000.0,Freelance,ml_engineer,temporary,mid
job_106777,12/12/2023,40000.0,Hut Software Solutions Ltd,frontend,permanent,junior
job_106778,29/11/2023,40000.0,LINNU,product_manager,permanent,mid
job_106779,28/11/2023,,Implex.dev,backend,temporary,lead
job_106780,22/10/2023,80000.0,TechMagic,fullstack,contract,senior
job_106781,12/10/2023,80000.0,SD Solutions,data_scientist,contract,senior
job_106782,19/11/2023,80000.0,Ciklum,designer,permanent,lead
job_106783,16/10/2023,40000.0,Ciklum,qa_engineer,permanent,entry
job_106784,18/12/2023,105000.0,Ciklum,qa_engineer,contract,principal
job_106785,25/12/2023,40000.0,ONSEO,data_scientist,permanent,entry
job_106786,15/11/2023,,Data Virtuality,designer,temporary,junior
job_106787,13/10/2023,135000.0,Ciklum,software_engineer,temporary,principal
job_106788,26/10/2023,,GlobalLogic,frontend,freelance,junior
job_106789,15/11/2023,40000.0,UDC/Raiffeisen Bank International,backend,contract,senior
job_106790,28/10/2023,60000.0,Ciklum,designer,permanent,mid
job_106791,08/12/2023,,Teknika,devops,contract,entry
job_106792,20/11/2023,,Pringle Studio,software_engineer,permanent,principal
job_106793,07/10/2023,60000.0,Titu Blockchain,product_manager,permanent,lead
job_106794,23/11/2023,105000.0,Innovecs,qa_engineer,contract,lead
job_106795,07/12/2023,40000.0,ProCoders,fullstack,temporary,entry
job_106796,25/12/2023,135000.0,Skelia,software_engineer,contract,junior
job_106797,29/10/2023,135000.0,Talentuch,data_scientist,temporary,senior
job_106798,19/10/2023,40000.0,Capital Recruiters,fullstack,temporary,entry
job_106799,07/11/2023,,Capital Recruiters,devops,contract,principal
job_106800,28/10/2023,80000.0,Capital Recruiters,product_manager,contract,entry
job_106801,09/12/2023,,X1 Group,fullstack,contract,principal
job_106802,08/11/2023,105000.0,ASTA.MOBI,backend,permanent,mid
job_106803,30/12/2023,80000.0,Skillers,data_scientist,freelance,entry
job_106804,12/11/2023,105000.0,Brainberry,data_scientist,permanent,entry
job_106805,19/10/2023,,Itera,product_manager,permanent,junior
job_106806,24/11/2023,,1GameHub,fullstack,permanent,entry
job_106807,10/12/2023,,Mamma Mia Covers,devops,contract,junior
job_106808,17/12/2023,80000.0,Talentbyte,product_manager,contract,principal
job_106809,14/11/2023,60000.0,Zoolatech,fullstack,freelance,mid
job_106810,09/10/2023,135000.0,Spark X,fullstack,freelance,mid
job_106811,27/12/2023,105000.0,Murano Software,fullstack,temporary,entry
job_106812,18/10/2023,,Unit City,devops,permanent,entry
job_106813,13/10/2023,,Tech Space,data_scientist,permanent,entry
job_106814,02/12/2023,135000.0,GlobalLogic,product_manager,contract,lead
job_106815,08/12/2023,105000.0,Globallogic,backend,contract,entry
job_106816,09/10/2023,60000.0,Silverlabs Software,qa_engineer,temporary,senior
job_106817,04/11/2023,40000.0,TruePlay,qa_engineer,temporary,lead
job_106818,29/11/2023,40000.0,TLVGenerator,data_scientist,freelance,senior
job_106819,09/10/2023,80000.0,BGB GROUP LLC,backend,contract,lead
job_106820,28/10/2023,,CNA International IT,fullstack,contract,entry
job_106821,16/10/2023,60000.0,Trinetix,product_manager,permanent,lead
job_106822,08/12/2023,,Yotalabs,qa_engineer,contract,entry
job_106823,16/12/2023,40000.0,Newxel,data_scientist,temporary,principal
job_106824,07/10/2023,105000.0,Datarob,fullstack,contract,junior
job_106825,02/12/2023,135000.0,Intellias,data_scientist,temporary,entry
job_106826,29/10/2023,40000.0,Sonerim,software_engineer,contract,mid
job_106827,16/11/2023,40000.0,Luxoft,backend,freelance,entry
job_106828,28/10/2023,60000.0,Symphony Solutions,ml_engineer,temporary,entry
job_106829,29/12/2023,105000.0,Intent Solutions Group,qa_engineer,temporary,entry
job_106830,21/11/2023,105000.0,IdeaSoft.io,data_scientist,temporary,junior
job_106831,27/11/2023,105000.0,Particles Global,data_scientist,permanent,lead
job_106832,22/11/2023,105000.0,Newxel,frontend,freelance,mid
job_106833,31/10/2023,80000.0,Nortal,ml_engineer,temporary,entry
job_106834,17/11/2023,60000.0,Luxoft,frontend,freelance,mid
job_106835,11/12/2023,60000.0,Frontrunners,ml_engineer,temporary,principal
job_106836,09/12/2023,,1WorldOnline R&D Center,product_manager,freelance,mid
job_106837,26/10/2023,135000.0,Swipelux,product_manager,temporary,principal
job_106838,08/12/2023,60000.0,Che IT Group,software_engineer,contract,mid
job_106839,30/11/2023,105000.0,Integrated Tech Lab,devops,contract,lead
job_106840,03/12/2023,,MatcHR,qa_engineer,contract,junior
job_106841,24/11/2023,60000.0,AOG Global,ml_engineer,permanent,senior
job_106842,06/10/2023,,Newxel,ml_engineer,contract,junior
job_106843,25/11/2023,80000.0,promdex,designer,contract,mid
job_106844,28/12/2023,60000.0,MoveUp,designer,freelance,senior
job_106845,11/10/2023,80000.0,SoloWay Technologies,designer,temporary,junior
job_106846,16/11/2023,40000.0,Fortinium,ml_engineer,contract,mid
job_106847,06/10/2023,60000.0,Aida projektai,devops,temporary,lead
job_106848,03/11/2023,60000.0,eWave,data_scientist,freelance,mid
job_106849,17/10/2023,80000.0,Party.space,product_manager,permanent,lead
job_106850,01/12/2023,105000.0,qubit9.com,frontend,temporary,junior
job_106851,10/11/2023,80000.0,rocketech.it,designer,freelance,lead
job_106852,16/12/2023,135000.0,A-LISTWARE,frontend,temporary,principal
job_106853,04/11/2023,105000.0,Danavero,backend,contract,lead
job_106854,20/12/2023,60000.0,ISRAEL IT,product_manager,contract,entry
job_106855,16/11/2023,,Israel IT,ml_engineer,freelance,mid
job_106856,12/10/2023,80000.0,Israel IT,devops,freelance,principal
job_106857,23/10/2023,105000.0,ISRAEL IT,devops,temporary,entry
job_106858,13/11/2023,80000.0,Storypoint,frontend,permanent,principal
job_106859,17/11/2023,,GlobalLogic,ml_engineer,freelance,entry
job_106860,20/10/2023,135000.0,Inscale Qvantel,backend,contract,principal
job_106861,16/11/2023,135000.0,A-listware,product_manager,temporary,lead
job_106862,14/12/2023,80000.0,SPD-Ukraine,ml_engineer,temporary,lead
job_106863,25/10/2023,105000.0,SPD-Ukraine,product_manager,temporary,lead
job_106864,22/11/2023,40000.0,Developers Shore,devops,permanent,junior
job_106865,05/10/2023,80000.0,A-LISTWARE,backend,permanent,lead
job_106866,21/10/2023,,A-listware,frontend,temporary,mid
job_106867,12/10/2023,60000.0,A-listware,product_manager,contract,senior
job_106868,28/11/2023,135000.0,Svitla Systems,ml_engineer,freelance,junior
job_106869,03/11/2023,80000.0,A-Listware,backend,permanent,mid
job_106870,16/10/2023,80000.0,Israel IT,backend,permanent,senior
job_106871,14/10/2023,60000.0,PerceptionBox,data_scientist,temporary,mid
job_106872,02/11/2023,80000.0,Relevant Software,fullstack,freelance,senior
job_106873,20/12/2023,60000.0,promdex,devops,temporary,mid
job_106874,16/11/2023,40000.0,tlvGenerator,ml_engineer,freelance,senior
job_106875,26/11/2023,60000.0,Handy.ai,backend,contract,senior
job_106876,15/10/2023,80000.0,Artkai,fullstack,temporary,mid
job_106877,27/10/2023,60000.0,Brainberry,software_engineer,contract,entry
job_106878,27/11/2023,80000.0,Forte Group Inc.,designer,temporary,junior
job_106879,14/12/2023,60000.0,Relevant Software,backend,temporary,principal
job_106880,26/10/2023,80000.0,SoftConstruct,fullstack,contract,senior
job_106881,23/12/2023,,Enlil,ml_engineer,contract,entry
job_106882,06/12/2023,135000.0,Relevant Software,data_scientist,contract,entry
job_106883,04/10/2023,40000.0,Synergetica,software_engineer,freelance,principal
job_106884,03/12/2023,105000.0,A-LISTWARE,ml_engineer,permanent,entry
job_106885,28/12/2023,105000.0,Developers Shore,software_engineer,temporary,principal
job_106886,28/12/2023,80000.0,opinov8,designer,contract,lead
job_106887,22/10/2023,60000.0,Creative Propulsion Labs,designer,permanent,mid
job_106888,06/10/2023,135000.0,Empeek,backend,permanent,principal
job_106889,05/10/2023,105000.0,Onseo,data_scientist,contract,senior
job_106890,06/12/2023,105000.0,MoveUp,qa_engineer,permanent,principal
job_106891,23/12/2023,105000.0,A-LISTWARE,backend,contract,lead
job_106892,27/10/2023,80000.0,Art2Hire,frontend,permanent,senior
job_106893,12/12/2023,135000.0,Synergetica,data_scientist,freelance,entry
job_106894,21/10/2023,135000.0,DevShore,fullstack,permanent,mid
job_106895,20/10/2023,60000.0,NCube,fullstack,contract,junior
job_106896,17/11/2023,105000.0,Relevant,ml_engineer,temporary,principal
job_106897,10/11/2023,80000.0,Gamzix,devops,temporary,senior
job_106898,14/12/2023,60000.0,A-listware,frontend,permanent,senior
job_106899,12/12/2023,,Itera,qa_engineer,temporary,junior
job_106900,23/10/2023,80000.0,Intellias,designer,contract,senior
job_106901,22/11/2023,80000.0,AlphaDevs,data_scientist,temporary,senior
job_106902,17/12/2023,80000.0,Innovecs,devops,freelance,senior
job_106903,15/10/2023,40000.0,ISRAEL IT,designer,contract,senior
job_106904,07/10/2023,40000.0,A-Listware,backend,contract,lead
job_106905,04/11/2023,80000.0,AOG.jobs,fullstack,temporary,senior
job_106906,08/10/2023,80000.0,A-Listware,fullstack,contract,mid
job_106907,08/10/2023,135000.0,Itera,fullstack,temporary,mid
job_106908,21/10/2023,40000.0,PSR,qa_engineer,contract,lead
job_106909,15/12/2023,,Strong SD,backend,contract,principal
job_106910,14/10/2023,,Beetroot - Sustainable Software Development,data_scientist,permanent,mid
job_106911,28/11/2023,60000.0,Forte group,product_manager,freelance,senior
job_106912,17/12/2023,,Scout Gaming Group,product_manager,permanent,senior
job_106913,27/11/2023,60000.0,Gemicle,software_engineer,contract,junior
job_106914,10/10/2023,105000.0,Gemicle,qa_engineer,temporary,entry
job_106915,21/11/2023,80000.0,DevSymmetrix,qa_engineer,freelance,junior
job_106916,14/10/2023,80000.0,Gemicle,ml_engineer,contract,entry
job_106917,02/11/2023,135000.0,Relevant Software,backend,contract,junior
job_106918,06/11/2023,60000.0,Eliftech,backend,temporary,junior
job_106919,07/10/2023,,Namecheap,product_manager,permanent,senior
job_106920,09/10/2023,40000.0,Erbis,software_engineer,contract,senior
job_106921,18/10/2023,135000.0,CODEX recruiting agency,qa_engineer,freelance,junior
job_106922,11/11/2023,60000.0,ISRAEL IT,backend,freelance,junior
job_106923,12/10/2023,80000.0,Data Science UA,devops,contract,junior
job_106924,14/11/2023,,GlobalLogic,backend,temporary,entry
job_106925,11/12/2023,105000.0,abz.agency,frontend,freelance,junior
job_106926,21/10/2023,105000.0,7Partners Agency,fullstack,permanent,principal
job_106927,29/11/2023,40000.0,Mindecs,product_manager,permanent,senior
job_106928,18/12/2023,40000.0,PLATMA,software_engineer,contract,junior
job_106929,20/12/2023,80000.0,Asta.Mobi,backend,freelance,lead
job_106930,26/11/2023,105000.0,Murano Software,data_scientist,temporary,lead
job_106931,05/10/2023,105000.0,Serious Software,software_engineer,temporary,lead
job_106932,12/12/2023,135000.0,Edsson Ukraine LLC,data_scientist,temporary,lead
job_106933,17/10/2023,105000.0,InterLogic,fullstack,contract,mid
job_106934,08/10/2023,105000.0,devico.io,product_manager,freelance,senior
job_106935,29/12/2023,135000.0,TalentTeam,designer,freelance,lead
job_106936,05/12/2023,105000.0,Onseo,backend,freelance,senior
job_106937,30/12/2023,135000.0,AET,software_engineer,temporary,senior
job_106938,13/12/2023,135000.0,Alcor,data_scientist,permanent,junior
job_106939,27/11/2023,135000.0,PSR,designer,permanent,mid
job_106940,29/12/2023,105000.0,That'sIT,designer,freelance,junior
job_106941,15/12/2023,80000.0,SMSEdge,ml_engineer,contract,mid
job_106942,31/10/2023,135000.0,That'sIT,designer,temporary,lead
job_106943,07/11/2023,60000.0,UAtalents,software_engineer,contract,senior
job_106944,05/12/2023,40000.0,Adraba,devops,freelance,mid
job_106945,07/11/2023,,Codebridge Technology,designer,contract,entry
job_106946,26/11/2023,80000.0,ISRAEL IT,data_scientist,permanent,entry
job_106947,24/11/2023,105000.0,Intranso,frontend,contract,junior
job_106948,25/12/2023,40000.0,TextMagic,devops,freelance,junior
job_106949,09/11/2023,135000.0,TextMagic,fullstack,freelance,mid
job_106950,02/12/2023,105000.0,OpenrndinUA,fullstack,temporary,principal
job_106951,14/10/2023,60000.0,Chevaldore,devops,contract,principal
job_106952,30/11/2023,80000.0,Intellias,frontend,contract,entry
job_106953,14/12/2023,,New Dealigence,ml_engineer,freelance,entry
job_106954,08/10/2023,60000.0,UPPeople,software_engineer,freelance,mid
job_106955,31/10/2023,40000.0,A-LISTWARE,product_manager,temporary,senior
job_106956,21/12/2023,,Wicked Reports,backend,permanent,principal
job_106957,08/11/2023,60000.0,A-Listware,data_scientist,temporary,senior
job_106958,09/12/2023,60000.0,Unicsoft,product_manager,permanent,senior
job_106959,02/12/2023,60000.0,Brainberry,backend,permanent,junior
job_106960,30/10/2023,60000.0,Recruit Alliance,fullstack,freelance,senior
job_106961,13/12/2023,60000.0,Art2Hire,frontend,permanent,junior
job_106962,09/12/2023,60000.0,rocketech.it,data_scientist,temporary,senior
job_106963,13/11/2023,80000.0,Supernova Development,product_manager,contract,entry
job_106964,11/10/2023,,Zetico,designer,permanent,entry
job_106965,27/12/2023,60000.0,SD Solutions,backend,permanent,principal
job_106966,01/11/2023,40000.0,Newxel,designer,freelance,principal
job_106967,03/12/2023,,Relevant,product_manager,freelance,entry
job_106968,24/11/2023,,Django Stars,ml_engineer,temporary,senior
job_106969,20/12/2023,135000.0,Talent500 Services Inc,data_scientist,permanent,lead
job_106970,09/11/2023,135000.0,MageticAI,fullstack,temporary,senior
job_106971,12/10/2023,105000.0,Portside,fullstack,contract,senior
job_106972,29/11/2023,40000.0,Ciklum,product_manager,contract,lead
job_106973,09/12/2023,,Amcon Soft (trainee),software_engineer,temporary,senior
job_106974,30/12/2023,40000.0,Premier Business Consulting&Communications,data_scientist,permanent,entry
job_106975,16/10/2023,40000.0,devabit,data_scientist,permanent,principal
job_106976,24/10/2023,135000.0,CoreQ,software_engineer,permanent,senior
job_106977,10/10/2023,135000.0,Go interactive,fullstack,freelance,entry
job_106978,20/10/2023,135000.0,United Software Solutions,backend,freelance,lead
job_106979,04/10/2023,60000.0,Valor Software,devops,freelance,senior
job_106980,01/11/2023,105000.0,Asta.Mobi,product_manager,temporary,principal
job_106981,26/11/2023,60000.0,Artkai,designer,freelance,entry
job_106982,04/12/2023,60000.0,Games Factory Talents,qa_engineer,permanent,junior
job_106983,27/12/2023,105000.0,VanHack,qa_engineer,freelance,lead
job_106984,26/10/2023,105000.0,A-Listware,designer,contract,junior
job_106985,26/12/2023,,TechHunt,frontend,contract,entry
job_106986,18/11/2023,60000.0,Luxoft,software_engineer,permanent,entry
job_106987,11/11/2023,135000.0,tlg Talent,ml_engineer,freelance,senior
job_106988,28/12/2023,,Seeking Alpha,product_manager,permanent,mid
job_106989,19/11/2023,105000.0,PerceptionBox,devops,permanent,junior
job_106990,06/10/2023,135000.0,Reintech,backend,contract,junior
job_106991,17/10/2023,60000.0,Infosoft Global,devops,freelance,mid
job_106992,21/12/2023,80000.0,8allocate,designer,permanent,entry
job_106993,13/12/2023,135000.0,Murano Software,frontend,freelance,senior
job_106994,13/12/2023,135000.0,Metoda,fullstack,freelance,junior
job_106995,19/11/2023,80000.0,Reintech,devops,contract,senior
job_106996,13/12/2023,105000.0,Catawiki,devops,permanent,principal
job_106997,07/12/2023,40000.0,Tangibly,frontend,contract,junior
job_106998,22/10/2023,135000.0,Freelance,devops,permanent,junior
job_106999,04/10/2023,40000.0,Israel IT,product_manager,permanent,lead
job_107000,03/11/2023,80000.0,Newxel,data_scientist,freelance,principal
job_107001,02/12/2023,,Relevant Software,product_manager,contract,entry
job_107002,07/10/2023,60000.0,AppReal,backend,freelance,entry
job_107003,11/10/2023,105000.0,Volia Software Inc.,data_scientist,permanent,junior
job_107004,21/11/2023,80000.0,eWave,backend,freelance,junior
job_107005,20/11/2023,40000.0,SKILLERS (ex Venbest Recruiting),ml_engineer,contract,mid
job_107006,08/10/2023,105000.0,Tensill,software_engineer,contract,junior
job_107007,11/10/2023,105000.0,8allocate,fullstack,permanent,junior
job_107008,17/12/2023,105000.0,Reason Digital,designer,temporary,entry
job_107009,17/12/2023,,Travix,backend,permanent,lead
job_107010,12/11/2023,105000.0,iLogos Game Studios,devops,temporary,principal
job_107011,16/11/2023,60000.0,Nexus,software_engineer,temporary,senior
job_107012,05/12/2023,60000.0,peaq,data_scientist,freelance,principal
job_107013,28/12/2023,40000.0,Adaptiq,frontend,permanent,senior
job_107014,11/10/2023,40000.0,Serious Software,designer,temporary,entry
job_107015,15/11/2023,80000.0,NetHunt CRM,designer,temporary,senior
job_107016,10/11/2023,105000.0,MatchYourTalent,software_engineer,permanent,mid
job_107017,30/12/2023,105000.0,Binariks,devops,contract,entry
job_107018,11/10/2023,105000.0,DZH Agency,qa_engineer,permanent,junior
job_107019,06/12/2023,135000.0,zone.land,qa_engineer,freelance,lead
job_107020,25/11/2023,105000.0,Che IT Group,designer,permanent,mid
job_107021,04/12/2023,80000.0,Particles Global,devops,temporary,entry
job_107022,26/10/2023,40000.0,AllStars-IT,frontend,freelance,mid
job_107023,29/10/2023,105000.0,Takadao,backend,contract,lead
job_107024,13/10/2023,105000.0,Intellectsoft,qa_engineer,permanent,entry
job_107025,30/10/2023,40000.0,Startupcraft,product_manager,temporary,mid
job_107026,25/10/2023,135000.0,AcceleratorApp,devops,permanent,principal
job_107027,18/11/2023,40000.0,Українська Кадрова Група,fullstack,permanent,principal
job_107028,09/12/2023,60000.0,Unit Group,fullstack,freelance,entry
job_107029,14/11/2023,80000.0,Nord Security,designer,contract,entry
job_107030,14/11/2023,80000.0,Data Science UA,qa_engineer,permanent,junior
job_107031,02/12/2023,105000.0,TrueAutomation.io,ml_engineer,temporary,principal
job_107032,28/11/2023,,Svitla Systems,data_scientist,freelance,entry
job_107033,19/11/2023,60000.0,Serious Software,software_engineer,freelance,lead
job_107034,17/10/2023,105000.0,Cisco,frontend,temporary,junior
job_107035,27/10/2023,,Inzpire.me AS,backend,temporary,mid
job_107036,26/11/2023,,CoachNow,frontend,temporary,lead
job_107037,29/12/2023,105000.0,TurnKey Labs,frontend,contract,principal
job_107038,15/10/2023,135000.0,Freelance,software_engineer,contract,principal
job_107039,15/10/2023,135000.0,Sloboda Studio,product_manager,temporary,principal
job_107040,15/10/2023,80000.0,Devop.one,fullstack,freelance,principal
job_107041,23/11/2023,105000.0,Clerk Chat,data_scientist,freelance,entry
job_107042,09/12/2023,40000.0,Light games,ml_engineer,permanent,lead
job_107043,13/12/2023,,SalesNash,backend,freelance,junior
job_107044,23/10/2023,,Devabit,software_engineer,temporary,junior
job_107045,20/12/2023,80000.0,DNA325,frontend,temporary,principal
job_107046,26/10/2023,105000.0,REW Technology,devops,temporary,junior
job_107047,03/12/2023,60000.0,AppsFlyer,data_scientist,freelance,mid
job_107048,23/12/2023,40000.0,Autodoc,data_scientist,freelance,senior
job_107049,04/12/2023,105000.0,Art2Hire,qa_engineer,permanent,entry
job_107050,17/11/2023,60000.0,GlobalLogic,backend,temporary,mid
job_107051,13/11/2023,40000.0,Synthesia,fullstack,contract,entry
job_107052,09/12/2023,60000.0,5BLUE Software,designer,permanent,junior
job_107053,12/12/2023,80000.0,The APP Solutions,devops,temporary,entry
job_107054,04/11/2023,105000.0,REW Technology,data_scientist,temporary,junior
job_107055,05/11/2023,80000.0,Argument,ml_engineer,temporary,senior
job_107056,27/10/2023,80000.0,Particles Global,designer,freelance,entry
job_107057,19/12/2023,,KitRUM,ml_engineer,contract,mid
job_107058,09/12/2023,80000.0,EvoTalents,backend,temporary,principal
job_107059,23/11/2023,105000.0,Logz.io,backend,permanent,entry
job_107060,11/11/2023,60000.0,DevsData,data_scientist,permanent,principal
job_107061,24/12/2023,80000.0,Yokee,fullstack,freelance,junior
job_107062,25/12/2023,40000.0,Kitcast Inc.,ml_engineer,permanent,lead
job_107063,13/12/2023,40000.0,nOps,ml_engineer,permanent,junior
job_107064,17/11/2023,40000.0,WorkNest Technologies,fullstack,freelance,entry
job_107065,15/11/2023,,TechBizGlobal,backend,permanent,mid
job_107066,27/10/2023,,Trust Sourcing LLC,backend,contract,junior
job_107067,30/12/2023,40000.0,Software Rocket,product_manager,contract,lead
job_107068,15/10/2023,,Luxoft,product_manager,temporary,lead
job_107069,01/11/2023,135000.0,Talent500 Services Inc,frontend,contract,junior
job_107070,26/11/2023,,AgileEngine,software_engineer,contract,principal
job_107071,01/12/2023,135000.0,Marketing Mix,backend,freelance,lead
job_107072,15/12/2023,40000.0,People.ai,product_manager,contract,principal
job_107073,05/11/2023,60000.0,Argument,product_manager,temporary,lead
job_107074,14/12/2023,60000.0,Very Good Security,fullstack,contract,entry
job_107075,05/12/2023,60000.0,Zoolatech,qa_engineer,contract,mid
job_107076,16/12/2023,105000.0,Make it in UA,qa_engineer,freelance,senior
job_107077,21/10/2023,135000.0,Storypoint,fullstack,contract,entry
job_107078,02/12/2023,80000.0,Smart Solutions,ml_engineer,permanent,entry
job_107079,15/12/2023,40000.0,Sitecraft,software_engineer,freelance,principal
job_107080,24/11/2023,135000.0,Proxet,product_manager,temporary,principal
job_107081,14/12/2023,105000.0,SimiliarDev,frontend,permanent,junior
job_107082,09/11/2023,80000.0,WKL Consultancy,software_engineer,freelance,entry
job_107083,25/10/2023,105000.0,HebronSoft,devops,permanent,lead
job_107084,27/12/2023,40000.0,Scalors Gmbh,data_scientist,temporary,principal
job_107085,03/11/2023,105000.0,Grid Dynamics,frontend,temporary,senior
job_107086,11/11/2023,135000.0,SoftServe Kharkiv,product_manager,contract,principal
job_107087,14/12/2023,60000.0,JobBot,backend,permanent,junior
job_107088,03/11/2023,135000.0,MindK,software_engineer,permanent,senior
job_107089,03/11/2023,60000.0,Datamatics,designer,temporary,mid
job_107090,21/12/2023,80000.0,Innovecs,frontend,contract,mid
job_107091,27/12/2023,60000.0,Dedicatted,frontend,permanent,senior
job_107092,26/10/2023,135000.0,AgileEngine,devops,contract,junior
job_107093,21/11/2023,40000.0,Bunny,frontend,temporary,junior
job_107094,06/11/2023,,SalesNash,qa_engineer,permanent,senior
job_107095,10/10/2023,,Make it in Ukraine,backend,temporary,mid
job_107096,10/12/2023,105000.0,Datagazer,backend,freelance,junior
job_107097,04/10/2023,40000.0,Argument,ml_engineer,temporary,junior
job_107098,26/11/2023,,MWDN,frontend,contract,senior
job_107099,17/11/2023,80000.0,People.ai,software_engineer,contract,junior
job_107100,04/10/2023,80000.0,VP Team,designer,contract,lead
job_107101,05/11/2023,105000.0,Outstaff.global,qa_engineer,permanent,entry
job_107102,01/12/2023,40000.0,Don't Panic Recruiting Agency,ml_engineer,temporary,senior
job_107103,12/11/2023,135000.0,Halftime Sports,devops,freelance,mid
job_107104,08/10/2023,40000.0,JetBridge,fullstack,permanent,entry
job_107105,18/11/2023,135000.0,Winstars Technology,ml_engineer,contract,junior
job_107106,17/12/2023,60000.0,Fundingport,data_scientist,contract,lead
job_107107,07/10/2023,,Artkai,frontend,freelance,principal
job_107108,06/10/2023,40000.0,DocuSketch,data_scientist,temporary,entry
job_107109,05/10/2023,40000.0,mwdn.com,qa_engineer,contract,lead
job_107110,17/12/2023,105000.0,IT-REX,designer,temporary,junior
job_107111,16/11/2023,105000.0,28software,designer,contract,senior
job_107112,28/12/2023,40000.0,Svitla Systems,backend,freelance,junior
job_107113,17/11/2023,,A-HR,qa_engineer,temporary,junior
job_107114,06/10/2023,40000.0,Forbytes,fullstack,permanent,entry
job_107115,17/10/2023,80000.0,AgileEngine,frontend,permanent,junior
job_107116,26/12/2023,80000.0,Ciklum,ml_engineer,freelance,entry
job_107117,03/11/2023,80000.0,HealthJoy,ml_engineer,contract,lead
job_107118,07/11/2023,60000.0,Selecto,qa_engineer,permanent,junior
job_107119,30/10/2023,80000.0,Akvelon Tech Ukraine,software_engineer,freelance,junior
job_107120,01/12/2023,105000.0,SD Solutions,software_engineer,permanent,principal
job_107121,21/10/2023,,Storypoint,devops,freelance,junior
job_107122,26/10/2023,135000.0,PSR Company,designer,contract,lead
job_107123,30/12/2023,135000.0,Story Point,frontend,contract,principal
job_107124,20/11/2023,40000.0,Softblues,ml_engineer,permanent,senior
job_107125,31/12/2023,,Svitla Systems,product_manager,temporary,lead
job_107126,19/10/2023,,Svitla Systems,ml_engineer,temporary,senior
job_107127,29/10/2023,60000.0,Sigma Software,designer,freelance,junior
job_107128,14/10/2023,40000.0,VeryBusy Recruiting,designer,permanent,entry
job_107129,12/10/2023,80000.0,FinExecutive,frontend,temporary,mid
job_107130,13/12/2023,60000.0,Freelance,ml_engineer,temporary,junior
job_107131,23/12/2023,40000.0,spread.ai,ml_engineer,contract,lead
job_107132,22/11/2023,60000.0,Adaptiq,ml_engineer,permanent,junior
job_107133,28/10/2023,,vpteam.com.ua,software_engineer,temporary,lead
job_107134,16/11/2023,135000.0,VP Team,devops,freelance,entry
job_107135,16/11/2023,80000.0,WKL Consultancy,ml_engineer,freelance,senior
job_107136,05/11/2023,80000.0,AMTOSS,backend,contract,mid
job_107137,27/12/2023,,VT Labs,devops,permanent,lead
